lang	age	target	word	error	file	correct	child
Greek	3a	kj	kefa	$t	g3at07f322.cha	0	07
Greek	3a	ts	tsul	$t	g3at07f322.cha	0	07
Greek	3a	s	sern	$t	g3at07f322.cha	0	07
Greek	3a	s	sala	$t	g3at07f322.cha	0	07
Greek	3a	kj	kipo	$t	g3at07f322.cha	0	07
Greek	3a	ts	tsad	$t	g3at07f322.cha	0	07
Greek	3a	ts	tsux	$t	g3at07f322.cha	0	07
Greek	3a	s	supa	$t	g3at07f322.cha	0	07
Greek	3a	overlap	sosi	$t	g3at07f322.cha	0	07
Greek	3a	C	xere	$t	g3at07f322.cha	0	07
Greek	3a	s	svla	$t	g3at07f322.cha	0	07
Greek	3a	T	thim	$t	g3at07f322.cha	0	07
Greek	3a	kj	kial	$t	g3at07f322.cha	0	07
Greek	3a	kj	kedr	$t	g3at07f322.cha	0	07
Greek	3a	s	Sali	$t	g3at07f322.cha	0	07
Greek	3a	ts	tski	$t	g3at07f322.cha	0	07
Greek	3a	s	Sali	$T	g3at01m222.cha	0	01
Greek	3a	s	sine	$T	g3at01m222.cha	0	01
Greek	3a	s	side	$T	g3at01m222.cha	0	01
Greek	3a	ts	tsul	$t	g3at01m222.cha	0	01
Greek	3a	s	sosi	$T	g3at01m222.cha	0	01
Greek	3a	ts	tski	$T	g3at01m222.cha	0	01
Greek	3a	ts	tski	$T	g3at01m222.cha	0	01
Greek	3a	kj	kipo	$t	g3at01m222.cha	0	01
Greek	3a	s	sala	$T	g3at01m222.cha	0	01
Greek	3a	overlap	supa	$T	g3at01m222.cha	0	01
Greek	3a	C	Xith	$T	g3at08m222.cha	0	08
Greek	3a	s	savr	$T	g3at01m221.cha	0	01
Greek	3a	kj	kjal	$t	g3at01m221.cha	0	01
Greek	3a	s	soma	$T	g3at01m221.cha	0	01
Greek	3a	kj	kima	$t	g3at01m221.cha	0	01
Greek	3a	kj	kimt	$t	g3at01m221.cha	0	01
Greek	3a	s	suvl	$T	g3at01m221.cha	0	01
Greek	3a	s	sela	$T	g3at01m221.cha	0	01
Greek	3a	s	soda	$T	g3at01m221.cha	0	01
Greek	3a	ts	tsib	$t	g3at01m221.cha	0	01
Greek	3a	kj	kera	$t	g3at12f212.cha	0	12
Greek	3a	ts	tsuz	$t	g3at12f212.cha	0	12
Greek	3a	kj	kimt	$t	g3at12f212.cha	0	12
Greek	3a	x	xala	$T	g3at11f311.cha	0	11
Greek	3a	kj	kedr	$t	g3at12f211.cha	0	12
Greek	3a	kj	kial	$t	g3at12f211.cha	0	12
Greek	3a	kj	kefa	$t	g3at12f211.cha	0	12
Greek	3a	s	sosi	$t	g3at04m311.cha	0	04
Greek	3b	T	thik	$st:$sT	g3bt15f222.cha	0	15
Greek	3b	T	thik	$st:$sT	g3bt20m222.cha	0	20
Greek	3a	s	savr	$st:+sts	g3at11f312.cha	0	11
Greek	2a	s	soda	$st	g2at08f112.cha	0	08
Greek	2a	T	thik	$st	g2at03f222.cha	0	03
Greek	3b	T	thik	$st	g3bt17m311.cha	0	17
Greek	3b	DF	thik	$st	g3bt18f211.cha	0	18
Greek	3b	T	thik	$st	g3bt22f111.cha	0	22
Greek	3a	T	thik	$st	g3at05f211.cha	0	05
Greek	3a	T	thik	$st	g3at02m111.cha	0	02
Greek	3a	T	thik	$st	g3at11f311.cha	0	11
Greek	3a	T	thik	$st	g3at04m311.cha	0	04
Greek	2a	T	thik	$s:T	g2at09m122.cha	0	09
Greek	3a	T	thio	$s:T	g3at02m112.cha	0	02
Greek	2b	C	xeri	$s:C	g2bt18f121.cha	0	18
Greek	2b	DF	ximo	$s:C	g2bt26m321.cha	0	26
Greek	2a	C	xere	$s:C	g2at07m311.cha	0	07
Greek	2a	C	xilj	$s:C	g2at07m312.cha	0	07
Greek	2a	C	xilj	$s:C	g2at02f221.cha	0	02
Greek	2a	C	xilj	$s:C	g2at03f221.cha	0	03
Greek	2a	C	xeri	$s:C	g2at05f212.cha	0	05
Greek	2a	C	xere	$s:C	g2at05f211.cha	0	05
Greek	3a	C	ximo	$s:C	g3at02m112.cha	0	02
Greek	2b	t	tono	$s:$ts	g2bt18f121.cha	0	18
Greek	2b	T	thio	$s:$ts	g2bt18f121.cha	0	18
Greek	3a	C	xelo	$s:$ts	g3at10f122.cha	0	10
Greek	2a	ts	tsul	$s:$T	g2at10m311.cha	0	10
Greek	2a	ts	tsai	$s:$ps	g2at10m312.cha	0	10
Greek	2a	ts	tsux	$s:$ps	g2at10m311.cha	0	10
Greek	2b	ts	tsib	$s:$ks	g2bt25m112.cha	0	25
Greek	2a	ts	tsad	$s:$ks	g2at10m311.cha	0	10
Greek	2a	ts	tsul	$s:$C	g2at02f222.cha	0	02
Greek	2a	T	thio	$s:$C	g2at05f212.cha	0	05
Greek	2b	C	ximo	$s:+S	g2bt14m212.cha	0	14
Greek	2b	C	xeri	$s:+S	g2bt14m212.cha	0	14
Greek	2a	C	Xith	$s:+S	g2at07m311.cha	0	07
Greek	3b	C	xilj	$s:+S	g3bt15f221.cha	0	15
Greek	3b	C	xilj	$s:+S	g3bt14m121.cha	0	14
Greek	3a	C	Xith	$s:+S	g3at10f122.cha	0	10
Greek	2a	C	xeri	$s:+c}	g2at07m312.cha	0	07
Greek	3a	T	thik	$s:+c}	g3at12f211.cha	0	12
Greek	3a	T	thim	$s:+c}	g3at12f211.cha	0	12
Greek	2a	ts	tsul	$s:#	g2at01f111.cha	0	01
Greek	3b	T	thio	$s:#	g3bt24m321.cha	0	24
Greek	2b	ts	tsis	$s	g2bt25m111.cha	0	25
Greek	2b	ts	tsux	$s	g2bt25m111.cha	0	25
Greek	2b	ts	tsad	$s	g2bt25m111.cha	0	25
Greek	2b	Inaudible	tski	$s	g2bt25m111.cha	0	25
Greek	2b	ts	tski	$s	g2bt25m111.cha	0	25
Greek	2b	C	xelo	$s	g2bt16m122.cha	0	16
Greek	2b	kj	kima	$s	g2bt25m112.cha	0	25
Greek	2b	ts	tsuz	$s	g2bt25m112.cha	0	25
Greek	2b	ts	tsai	$s	g2bt25m112.cha	0	25
Greek	2b	ts	tsig	$s	g2bt25m112.cha	0	25
Greek	2b	ts	tsuz	$s	g2bt16m121.cha	0	16
Greek	2b	C	ximo	$s	g2bt16m121.cha	0	16
Greek	2b	ts	tsul	$s	g2bt18f122.cha	0	18
Greek	2b	ts	tsis	$s	g2bt18f122.cha	0	18
Greek	2b	C	Xith	$s	g2bt18f122.cha	0	18
Greek	2b	C	Xith	$s	g2bt18f122.cha	0	18
Greek	2b	t	tost	$s	g2bt18f122.cha	0	18
Greek	2b	ts	tski	$s	g2bt18f122.cha	0	18
Greek	2b	ts	tski	$s	g2bt18f122.cha	0	18
Greek	2b	T	thik	$s	g2bt18f122.cha	0	18
Greek	2b	overlap	tsad	$s	g2bt18f122.cha	0	18
Greek	2b	T	thim	$s	g2bt18f122.cha	0	18
Greek	2b	C	xilj	$s	g2bt18f121.cha	0	18
Greek	2b	C	xilj	$s	g2bt18f121.cha	0	18
Greek	2b	s	soma	$s	g2bt18f121.cha	0	18
Greek	2b	t	tono	$s	g2bt18f121.cha	0	18
Greek	2b	t	tono	$s	g2bt18f121.cha	0	18
Greek	2b	t	tono	$s	g2bt18f121.cha	0	18
Greek	2b	ts	tsai	$s	g2bt18f121.cha	0	18
Greek	2b	overlap	taks	$s	g2bt18f121.cha	0	18
Greek	2b	ts	tsig	$s	g2bt18f121.cha	0	18
Greek	2b	x	xara	$s	g2bt18f121.cha	0	18
Greek	2b	DF	toks	$s	g2bt18f121.cha	0	18
Greek	2b	ts	tsib	$s	g2bt18f121.cha	0	18
Greek	2b	t	tasa	$s	g2bt18f121.cha	0	18
Greek	2b	overlap	tasa	$s	g2bt18f121.cha	0	18
Greek	2b	T	thik	$s	g2bt26m322.cha	0	26
Greek	2b	C	Xith	$s	g2bt26m322.cha	0	26
Greek	2b	T	thim	$s	g2bt26m322.cha	0	26
Greek	2b	t	tasa	$s	g2bt17f221.cha	0	17
Greek	2b	T	thio	$s	g2bt17f221.cha	0	17
Greek	2b	C	xilj	$s	g2bt17f221.cha	0	17
Greek	2b	T	thio	$s	g2bt26m321.cha	0	26
Greek	2b	C	xere	$s	g2bt17f222.cha	0	17
Greek	2b	x	xapi	$s	g2bt17f222.cha	0	17
Greek	2b	C	xeri	$s	g2bt13f112.cha	0	13
Greek	2a	T	thik	$s	g2at07m311.cha	0	07
Greek	2a	C	xelo	$s	g2at07m311.cha	0	07
Greek	2a	C	ximo	$s	g2at08f112.cha	0	08
Greek	2a	C	xilj	$s	g2at08f112.cha	0	08
Greek	2a	T	thio	$s	g2at10m312.cha	0	10
Greek	2a	ts	tsuz	$s	g2at10m312.cha	0	10
Greek	2a	ts	tsai	$s	g2at10m312.cha	0	10
Greek	2a	x	xala	$s	g2at10m311.cha	0	10
Greek	2a	ts	tsis	$s	g2at10m311.cha	0	10
Greek	2a	T	thik	$s	g2at10m311.cha	0	10
Greek	2a	T	thio	$s	g2at03f221.cha	0	03
Greek	2a	C	xere	$s	g2at03f222.cha	0	03
Greek	2a	T	thim	$s	g2at03f222.cha	0	03
Greek	2a	C	Xith	$s	g2at03f222.cha	0	03
Greek	2a	C	xilj	$s	g2at05f212.cha	0	05
Greek	2a	DF	xelo	$s	g2at05f211.cha	0	05
Greek	3b	Noise	xere	$s	g3bt19f111.cha	0	19
Greek	3b	Noise	xere	$s	g3bt19f111.cha	0	19
Greek	3b	C	xelo	$s	g3bt19f111.cha	0	19
Greek	3b	C	Xith	$s	g3bt19f111.cha	0	19
Greek	3b	C	xilj	$s	g3bt19f112.cha	0	19
Greek	3b	T	thio	$s	g3bt24m321.cha	0	24
Greek	3b	C	ximo	$s	g3bt24m321.cha	0	24
Greek	3b	ts	tsuz	$s	g3bt24m321.cha	0	24
Greek	3b	T	thim	$s	g3bt24m322.cha	0	24
Greek	3b	ts	tsuz	$s	g3bt14m121.cha	0	14
Greek	3b	ts	tsai	$s	g3bt14m121.cha	0	14
Greek	3b	ts	tsig	$s	g3bt14m121.cha	0	14
Greek	3b	t	tasa	$s	g3bt14m121.cha	0	14
Greek	3b	ts	tsul	$s	g3bt14m122.cha	0	14
Greek	3b	ts	tski	$s	g3bt14m122.cha	0	14
Greek	3b	T	thik	$s	g3bt14m122.cha	0	14
Greek	3b	ts	tsad	$s	g3bt14m122.cha	0	14
Greek	3a	C	xilj	$s	g3at10f121.cha	0	10
Greek	3a	T	thio	$s	g3at10f121.cha	0	10
Greek	3a	C	xere	$s	g3at10f122.cha	0	10
Greek	3a	T	thik	$s	g3at10f122.cha	0	10
Greek	3a	T	thim	$s	g3at10f122.cha	0	10
Greek	3a	x	xara	$s	g3at02m112.cha	0	02
Greek	3a	x	xala	$s	g3at02m111.cha	0	02
Greek	3a	DF	thim	$s	g3at02m111.cha	0	02
Greek	3a	DF	thik	$s	g3at13m122.cha	0	13
Greek	3a	DF	xilj	$s	g3at08m221.cha	0	08
Greek	3a	DF	tsib	$s	g3at08m221.cha	0	08
Greek	3a	ts	tski	$s	g3at08m222.cha	0	08
Greek	3a	overlap	ximo	$s	g3at11f312.cha	0	11
Greek	3a	C	xeri	$s	g3at11f312.cha	0	11
Greek	3a	C	xilj	$s	g3at11f312.cha	0	11
Greek	3a	T	thio	$s	g3at12f212.cha	0	12
Greek	3a	C	xilj	$s	g3at12f212.cha	0	12
Greek	3a	C	ximo	$s	g3at12f212.cha	0	12
Greek	3a	ts	tsai	$s	g3at12f212.cha	0	12
Greek	3a	ts	tsai	$s	g3at12f212.cha	0	12
Greek	3a	C	xeri	$s	g3at12f212.cha	0	12
Greek	3a	Noise	tsig	$s	g3at12f212.cha	0	12
Greek	3a	C	Xith	$s	g3at11f311.cha	0	11
Greek	3a	T	thim	$s	g3at11f311.cha	0	11
Greek	3a	C	xere	$s	g3at11f311.cha	0	11
Greek	3a	C	xelo	$s	g3at12f211.cha	0	12
Greek	3a	ts	tsad	$s	g3at12f211.cha	0	12
Greek	3a	ts	tsul	$s	g3at12f211.cha	0	12
Greek	3a	C	xere	$s	g3at12f211.cha	0	12
Greek	3a	C	Xith	$s	g3at04m311.cha	0	04
Greek	3a	T	thim	$s	g3at04m311.cha	0	04
Greek	3a	C	xere	$s	g3at04m311.cha	0	04
Greek	3a	C	xelo	$s	g3at04m311.cha	0	04
Greek	3a	ts	tsux	$s	g3at04m311.cha	0	04
Greek	3a	C	ximo	$s	g3at04m312.cha	0	04
Greek	3a	C	xeri	$s	g3at04m312.cha	0	04
Greek	3a	C	xilj	$s	g3at04m312.cha	0	04
Greek	2a	s	siro	$ps:s	g2at10m312.cha	0	10
Greek	2a	ts	tski	$ps:$s	g2at10m311.cha	0	10
Greek	3b	s	soma	$ps:$ks	g3bt24m321.cha	0	24
Greek	2b	C	Xith	$ps:+pC	g2bt16m122.cha	0	16
Greek	2a	s	sala	$ps:+fs	g2at07m311.cha	0	07
Greek	3b	s	siro	$ps	g3bt17m312.cha	0	17
Greek	3b	s	Sali	$ps	g3bt24m322.cha	0	24
Greek	3a	ts	tsux	$ps	g3at12f211.cha	0	12
Greek	2a	s	sela	$pl	g2at02f221.cha	0	02
Greek	2a	ts	tsib	$pl	g2at02f221.cha	0	02
Greek	2b	k	kune	$p:+h	g2bt18f121.cha	0	18
Greek	2b	t	turt	$p:#	g2bt23m222.cha	0	23
Greek	3a	k	kune	$p:#	g3at02m112.cha	0	02
Greek	2b	t	timo	$p	g2bt21f312.cha	0	21
Greek	2b	k	karp	$p	g2bt21f311.cha	0	21
Greek	2b	T	thim	$p	g2bt21f311.cha	0	21
Greek	2b	DF	kefa	$p	g2bt21f311.cha	0	21
Greek	2b	t	tono	$p	g2bt25m112.cha	0	25
Greek	2b	ts	tsuz	$p	g2bt23m221.cha	0	23
Greek	2b	k	kune	$p	g2bt17f221.cha	0	17
Greek	2b	I	karp	$p	g2bt17f222.cha	0	17
Greek	2b	k	karp	$p	g2bt17f222.cha	0	17
Greek	2b	t	tost	$p	g2bt14m211.cha	0	14
Greek	2a	s	side	$p	g2at04m211.cha	0	04
Greek	2a	kj	kima	$p	g2at04m212.cha	0	04
Greek	2a	t	tuba	$p	g2at04m212.cha	0	04
Greek	2a	ts	tsib	$p	g2at04m212.cha	0	04
Greek	2a	t	tuba	$p	g2at01f112.cha	0	01
Greek	2a	t	tebe	$p	g2at02f222.cha	0	02
Greek	2a	s	siro	$p	g2at02f221.cha	0	02
Greek	2a	s	soma	$p	g2at02f221.cha	0	02
Greek	2a	s	soda	$p	g2at02f221.cha	0	02
Greek	3b	k	koki	$p	g3bt19f111.cha	0	19
Greek	3b	x	xore	$p	g3bt24m321.cha	0	24
Greek	3b	t	tavr	$p	g3bt25f122.cha	0	25
Greek	3b	t	tavr	$p	g3bt25f122.cha	0	25
Greek	3a	t	tavr	$p	g3at10f122.cha	0	10
Greek	3a	k	kunj	$p	g3at02m111.cha	0	02
Greek	3a	t	tebe	$p	g3at01m222.cha	0	01
Greek	3a	x	xapi	$p	g3at04m311.cha	0	04
Greek	2a	s	sine	$nd	g2at02f222.cha	0	02
Greek	3b	t	tixo	$nd	g3bt25f122.cha	0	25
Greek	2b	t	timo	$n	g2bt17f221.cha	0	17
Greek	2a	s	sern	$n	g2at02f222.cha	0	02
Greek	2b	kj	kimt	$m	g2bt21f312.cha	0	21
Greek	2b	kj	kimt	$m	g2bt21f312.cha	0	21
Greek	2b	T	thim	$m	g2bt21f311.cha	0	21
Greek	2a	t	timo	$m	g2at02f221.cha	0	02
Greek	3b	T	thik	$m	g3bt17m311.cha	0	17
Greek	2a	s	Sali	$l	g2at04m211.cha	0	04
Greek	2a	s	side	$l	g2at02f222.cha	0	02
Greek	2b	s	sela	$ks:s	g2bt25m112.cha	0	25
Greek	3b	s	sela	$ks:s	g3bt17m312.cha	0	17
Greek	3b	s	sela	$ks:s	g3bt23m212.cha	0	23
Greek	3b	s	sern	$ks:s	g3bt23m211.cha	0	23
Greek	3a	s	suvl	$ks:s	g3at13m121.cha	0	13
Greek	3a	s	sala	$ks:s	g3at12f211.cha	0	12
Greek	2b	ts	tsib	$ks:$s	g2bt25m112.cha	0	25
Greek	2b	s	sela	$ks	g2bt25m112.cha	0	25
Greek	2b	T	thio	$ks	g2bt16m121.cha	0	16
Greek	2a	T	thim	$ks	g2at10m311.cha	0	10
Greek	3b	s	sedo	$ks	g3bt17m312.cha	0	17
Greek	3b	s	supa	$ks	g3bt14m122.cha	0	14
Greek	3a	s	sern	$ks	g3at08m222.cha	0	08
Greek	3a	s	supa	$ks	g3at12f211.cha	0	12
Greek	3a	s	side	$ks	g3at12f211.cha	0	12
Greek	3b	k	karp	$kr:+kxr	g3bt25f122.cha	0	25
Greek	3b	k	karp	$kr	g3bt18f211.cha	0	18
Greek	3b	k	karp	$kr	g3bt20m222.cha	0	20
Greek	2b	k	kast	$kl:#	g2bt18f121.cha	0	18
Greek	2a	t	tavr	$kl	g2at04m211.cha	0	04
Greek	2b	t	tigr	$kj:t	g2bt21f312.cha	0	21
Greek	2b	t	tigr	$kj:t	g2bt18f121.cha	0	18
Greek	2a	t	turi	$kj:t	g2at04m212.cha	0	04
Greek	2a	t	tixo	$kj:t	g2at05f211.cha	0	05
Greek	3b	t	timo	$kj:t	g3bt15f221.cha	0	15
Greek	3a	t	taks	$kj:t	g3at07f321.cha	0	07
Greek	3b	Noise	xilj	$kj:C	g3bt23m212.cha	0	23
Greek	3a	C	xilj	$kj:C	g3at01m221.cha	0	01
Greek	2b	ts	tsai	$kj:$xj	g2bt17f221.cha	0	17
Greek	2b	t	tigr	$kj:$tj	g2bt25m112.cha	0	25
Greek	2b	DF	tsig	$kj:$t	g2bt21f312.cha	0	21
Greek	2b	T	thik	$kj:$t	g2bt16m122.cha	0	16
Greek	2b	ts	tsul	$kj:$t	g2bt21f311.cha	0	21
Greek	2b	ts	tsai	$kj:$t	g2bt16m121.cha	0	16
Greek	2a	ts	tski	$kj:$t	g2at07m311.cha	0	07
Greek	2a	ts	tsis	$kj:$t	g2at09m122.cha	0	09
Greek	3b	ts	tsig	$kj:$t	g3bt19f112.cha	0	19
Greek	3b	ts	tski	$kj:$t	g3bt15f222.cha	0	15
Greek	3b	ts	tsuz	$kj:$t	g3bt15f221.cha	0	15
Greek	3b	s	sine	$kj:$t	g3bt14m122.cha	0	14
Greek	2b	C	xere	$kj:+tc}	g2bt26m322.cha	0	26
Greek	2a	ts	tsig	$kj:+tc}	g2at07m312.cha	0	07
Greek	2a	ts	tsig	$kj:+tc}	g2at09m121.cha	0	09
Greek	2a	ts	tsib	$kj:+tc}	g2at03f221.cha	0	03
Greek	2a	DF	tsai	$kj:+tc}	g2at05f212.cha	0	05
Greek	2a	ts	tsad	$kj:+tc}	g2at05f211.cha	0	05
Greek	2a	ts	tsis	$kj:+tc}	g2at05f211.cha	0	05
Greek	3b	ts	tsad	$kj:+tc}	g3bt19f111.cha	0	19
Greek	3b	ts	tski	$kj:+tc}	g3bt19f111.cha	0	19
Greek	3b	ts	tsai	$kj:+tc}	g3bt19f112.cha	0	19
Greek	3b	t	tigr	$kj:+tc}	g3bt18f212.cha	0	18
Greek	3a	DF	timo	$kj:+tc}	g3at07f321.cha	0	07
Greek	3a	C	xeri	$kj:+tc}	g3at07f321.cha	0	07
Greek	3a	ts	tsis	$kj:+tc}	g3at07f322.cha	0	07
Greek	3a	ts	tsux	$kj:+tc}	g3at01m222.cha	0	01
Greek	3a	t	tigr	$kj:+tc}	g3at12f212.cha	0	12
Greek	2b	DF	ximo	$kj:+kC	g2bt26m321.cha	0	26
Greek	3a	ts	tsux	$kj:+hkj	g3at08m222.cha	0	08
Greek	3b	Noise	tsai	$kj:#	g3bt15f221.cha	0	15
Greek	2b	C	ximo	$kj	g2bt25m112.cha	0	25
Greek	2b	C	xelo	$kj	g2bt18f122.cha	0	18
Greek	2b	ts	tsad	$kj	g2bt14m211.cha	0	14
Greek	2b	ts	tsad	$kj	g2bt14m211.cha	0	14
Greek	2b	ts	tsis	$kj	g2bt14m211.cha	0	14
Greek	2b	ts	tsib	$kj	g2bt13f112.cha	0	13
Greek	2b	ts	tsig	$kj	g2bt13f112.cha	0	13
Greek	2a	t	tixo	$kj	g2at04m211.cha	0	04
Greek	2a	ts	tsad	$kj	g2at08f111.cha	0	08
Greek	2a	C	xelo	$kj	g2at09m122.cha	0	09
Greek	2a	k	kukl	$kj	g2at02f221.cha	0	02
Greek	2a	t	tigr	$kj	g2at11f221.cha	0	11
Greek	2a	ts	tsig	$kj	g2at05f212.cha	0	05
Greek	3b	ts	tsis	$kj	g3bt15f222.cha	0	15
Greek	3b	ts	tsad	$kj	g3bt15f222.cha	0	15
Greek	3b	t	tixo	$kj	g3bt15f222.cha	0	15
Greek	3b	C	Xith	$kj	g3bt15f222.cha	0	15
Greek	3b	ts	tski	$kj	g3bt15f222.cha	0	15
Greek	3b	ts	tsuz	$kj	g3bt15f221.cha	0	15
Greek	3b	ts	tsig	$kj	g3bt15f221.cha	0	15
Greek	3b	ts	tsib	$kj	g3bt15f221.cha	0	15
Greek	3b	t	timo	$kj	g3bt14m121.cha	0	14
Greek	3a	ts	tsuz	$kj	g3at10f121.cha	0	10
Greek	3a	ts	tsuz	$kj	g3at10f121.cha	0	10
Greek	3a	ts	tsig	$kj	g3at10f121.cha	0	10
Greek	3a	ts	tsib	$kj	g3at10f121.cha	0	10
Greek	3a	ts	tsis	$kj	g3at10f122.cha	0	10
Greek	3a	ts	tsux	$kj	g3at10f122.cha	0	10
Greek	3a	ts	tski	$kj	g3at10f122.cha	0	10
Greek	3a	ts	tsad	$kj	g3at10f122.cha	0	10
Greek	3a	ts	tsuz	$kj	g3at08m221.cha	0	08
Greek	3a	ts	tsai	$kj	g3at08m221.cha	0	08
Greek	3a	Noise	tsai	$kj	g3at08m221.cha	0	08
Greek	3a	ts	tsis	$kj	g3at08m222.cha	0	08
Greek	3a	DF	tsul	$kj	g3at08m222.cha	0	08
Greek	3a	t	tese	$kj	g3at12f212.cha	0	12
Greek	3a	ts	tsig	$kj	g3at04m312.cha	0	04
Greek	3a	t	tese	$kj	g3at04m312.cha	0	04
Greek	3b	kj	kial	$k:$t	g3bt24m322.cha	0	24
Greek	3a	kj	kial	$k:$t	g3at04m311.cha	0	04
Greek	3a	t	toks	$k:$kj	g3at12f212.cha	0	12
Greek	2b	x	xala	$k:+kx	g2bt23m222.cha	0	23
Greek	2a	x	xala	$k:+kx	g2at09m122.cha	0	09
Greek	3a	x	xala	$k:+kx	g3at10f122.cha	0	10
Greek	3a	x	xort	$k:+kx	g3at07f322.cha	0	07
Greek	3a	x	xapi	$k:+kx	g3at07f322.cha	0	07
Greek	3a	x	xore	$k:+kh	g3at07f321.cha	0	07
Greek	3a	x	xore	$k:+kh	g3at07f321.cha	0	07
Greek	2b	x	xort	$k	g2bt21f311.cha	0	21
Greek	2b	x	xala	$k	g2bt26m322.cha	0	26
Greek	2a	x	xapi	$k	g2at08f111.cha	0	08
Greek	2a	kj	kjal	$k	g2at10m312.cha	0	10
Greek	2a	kj	kial	$k	g2at10m311.cha	0	10
Greek	2a	t	taks	$k	g2at02f221.cha	0	02
Greek	2a	kj	kial	$k	g2at11f222.cha	0	11
Greek	2a	kj	kial	$k	g2at11f222.cha	0	11
Greek	2a	DF	xoma	$k	g2at05f212.cha	0	05
Greek	3b	x	xapi	$k	g3bt17m311.cha	0	17
Greek	3b	kj	kjal	$k	g3bt14m121.cha	0	14
Greek	3b	kj	kial	$k	g3bt14m122.cha	0	14
Greek	3a	x	xara	$k	g3at10f121.cha	0	10
Greek	3a	x	xore	$k	g3at10f121.cha	0	10
Greek	3a	overlap	xara	$k	g3at07f321.cha	0	07
Greek	3a	DF	xala	$k	g3at07f322.cha	0	07
Greek	3a	DF	tsig	$k	g3at04m312.cha	0	04
Greek	3a	t	tasa	$k	g3at04m312.cha	0	04
Greek	3a	kj	kjal	$j^	g3at05f212.cha	0	05
Greek	2a	kj	kefa	$gj:+j	g2at10m311.cha	0	10
Greek	2a	ts	tsis	$gj	g2at01f111.cha	0	01
Greek	2a	kj	kipo	$gj	g2at01f111.cha	0	01
Greek	2a	ts	tsib	$gj	g2at05f212.cha	0	05
Greek	3a	k	kart	$g:k	g3at01m222.cha	0	01
Greek	2a	kj	kjal	$G	g2at03f221.cha	0	03
Greek	3b	k	kart	$g	g3bt19f111.cha	0	19
Greek	2b	ts	tsul	$f:$s	g2bt14m211.cha	0	14
Greek	2a	x	xoma	$f:$p	g2at04m212.cha	0	04
Greek	2b	x	xore	$f	g2bt21f312.cha	0	21
Greek	2b	s	suvl	$f	g2bt21f312.cha	0	21
Greek	2b	s	sine	$f	g2bt21f311.cha	0	21
Greek	2a	x	xore	$f	g2at01f112.cha	0	01
Greek	2a	x	xara	$f	g2at11f221.cha	0	11
Greek	3a	DF	xara	$f	g3at05f212.cha	0	05
Greek	3a	s	siro	$dz:$z	g3at10f121.cha	0	10
Greek	3a	DF	timo	$dz:$g	g3at07f321.cha	0	07
Greek	2b	t	tebe	$d:t	g2bt19m211.cha	0	19
Greek	3a	DF	kedr	$D:$z	g3at04m311.cha	0	04
Greek	3a	ts	tski	$D:$z	g3at04m311.cha	0	04
Greek	2b	kj	kial	$d:$nt	g2bt26m322.cha	0	26
Greek	2a	kj	kera	$d:$gj	g2at10m312.cha	0	10
Greek	2b	ts	tsuz	$d	g2bt16m121.cha	0	16
Greek	2b	s	suvl	$d	g2bt14m212.cha	0	14
Greek	2a	ts	tsad	$d	g2at04m211.cha	0	04
Greek	2a	ts	tski	$d	g2at08f111.cha	0	08
Greek	2a	ts	tski	$d	g2at02f222.cha	0	02
Greek	2a	s	sala	$d	g2at02f222.cha	0	02
Greek	2a	s	savr	$D	g2at02f221.cha	0	02
Greek	2a	t	tixo	$d	g2at11f222.cha	0	11
Greek	2a	t	tebe	$d	g2at05f211.cha	0	05
Greek	2a	k	karp	$d	g2at05f211.cha	0	05
Greek	3b	t	tavr	$d	g3bt17m311.cha	0	17
Greek	3b	t	tebe	$D	g3bt17m311.cha	0	17
Greek	3b	t	tixo	$d	g3bt22f111.cha	0	22
Greek	3b	t	tixo	$d	g3bt20m222.cha	0	20
Greek	3b	t	taks	$d	g3bt22f112.cha	0	22
Greek	3a	DF	tsad	$d	g3at04m311.cha	0	04
Greek	3b	kj	kjal	$Cj	g3bt20m221.cha	0	20
Greek	2a	T	thim	$C:T	g2at08f111.cha	0	08
Greek	2a	T	thio	$C:T	g2at11f221.cha	0	11
Greek	2b	s	sosi	$C:s	g2bt14m211.cha	0	14
Greek	2a	s	sala	$C:s	g2at08f111.cha	0	08
Greek	2a	s	sela	$C:s	g2at05f212.cha	0	05
Greek	2a	s	sern	$C:s	g2at05f211.cha	0	05
Greek	3a	s	siro	$C:s	g3at11f312.cha	0	11
Greek	3a	s	sela	$C:s	g3at12f212.cha	0	12
Greek	3b	kj	kipo	$C:kj	g3bt23m211.cha	0	23
Greek	2b	x	xara	$C:$s	g2bt21f312.cha	0	21
Greek	2b	ts	tski	$C:+h	g2bt14m211.cha	0	14
Greek	2b	s	sedo	$C:+h	g2bt14m212.cha	0	14
Greek	2a	x	xore	$C:+h	g2at04m212.cha	0	04
Greek	2a	s	sedo	$C:+h	g2at09m121.cha	0	09
Greek	2a	T	thim	$C:+h	g2at08f111.cha	0	08
Greek	2a	s	side	$C:+h	g2at09m122.cha	0	09
Greek	2a	s	sedo	$C:+h	g2at03f221.cha	0	03
Greek	2a	ts	tsig	$C:+c}	g2at08f112.cha	0	08
Greek	2b	kj	kera	$C:#	g2bt13f112.cha	0	13
Greek	2b	ts	tsis	$C:#	g2bt13f111.cha	0	13
Greek	2a	s	sern	$C:#	g2at03f222.cha	0	03
Greek	2a	kj	kera	$C:#	g2at11f221.cha	0	11
